rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq c6 0 0:e1g1
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/3BPN2/PPP2PPP/RNBQ2KR b kq - 0 0:c7c5
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq c6 0 0:b2b3
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 0:f8d6
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq - 0 0:b8d7,b7b6,e8g8
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 0:f8e7,b7b6
rnbqk2r/ppp1bppp/4pn2/3p4/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 0:e1g1
rnbqk2r/ppp1bppp/4pn2/3p4/3P4/4PN2/PPP1BPPP/RNBQ2KR b kq - 0 0:e8g8
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/2P1PN2/PP3PPP/RNBQKB1R b KQkq - 0 0:f6e4
rnbqkb1r/ppp2ppp/4p3/3p4/3Pn3/2P1PN2/PP3PPP/RNBQKB1R w KQkq - 0 0:f1d3
rnbqkb1r/ppp2ppp/4p3/3p4/3Pn3/2PBPN2/PP3PPP/RNBQK2R b KQkq - 0 0:f7f5
rnbqkb1r/pppp1ppp/4pn2/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq d6 0 0:b7b6,f8e7
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:f1d3
rnbqkb1r/p1pp1ppp/1p2pn2/8/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 0 0:c8b7
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 0:e1g1
rn1qkb1r/pbpp1ppp/1p2pn2/8/3P4/3BPN2/PPP2PPP/RNBQ2KR b kq - 0 0:d7d5,c7c5
rnbqk2r/ppppbppp/4pn2/8/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:b2b3
rnbqk2r/ppppbppp/4pn2/8/3P4/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 0:b7b6
rnbqk2r/p1ppbppp/1p2pn2/8/3P4/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqk2r/p1ppbppp/1p2pn2/8/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq - 0 0:c8b7
rnbqkb1r/pppp1ppp/4pn2/8/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq d3 0 0:b2b3
rnbqkb1r/pppp1ppp/4pn2/8/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq - 0 0:b7b6
rnbqkb1r/p1pp1ppp/1p2pn2/8/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rn1qkb1r/pbpp1ppp/1p2pn2/8/8/1P2PNP1/PBPP1P1P/RN1QKB1R b KQkq - 0 0:f8e7
rn1qkb1r/pbpp1ppp/1p2pn2/8/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq c3 0 0:d7d5,c7c5
rnbqkb1r/pppp1ppp/4pn2/8/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq c3 0 0:d7d5
rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq d6 0 0:c1b2
rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 0:f8e7,f8d6,b8d7,a7a5
rnbqk2r/ppp1bppp/4pn2/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:g2g3,d2d4,f1e2,g2g4,c2c4
rnbqk2r/ppp1bppp/4pn2/3p4/8/1P2PNP1/PBPP1P1P/RN1QKB1R b KQkq - 0 0:e8g8
rnbqk2r/ppp1bppp/4pn2/3p4/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq d3 0 0:e8g8
rnbqk2r/ppp1bppp/4pn2/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq d3 0 0:c2c4
rnbqk2r/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq c3 0 0:e8g8
rnbqkb1r/pppp1ppp/4pn2/8/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq d6 0 0:f8e7
rnbqk2r/ppppbppp/4pn2/8/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqk2r/ppppbppp/4pn2/8/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 0:e8g8
rnbq2kr/ppppbppp/4pn2/8/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQ - 0 0:c2c4
rnbq2kr/ppppbppp/4pn2/8/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQ c3 0 0:d7d6
rnbq2kr/ppppbppp/4pn2/8/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQ c3 0 0:f1e2
rnbq2kr/ppppbppp/4pn2/8/8/1P2PN2/PBPPBPPP/RN1QK2R b KQ - 0 0:b7b6
rnbqkb1r/pppp1ppp/4pn2/8/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq c3 0 0:b7b6
rnbqk2r/pp1pbppp/4pn2/2p5/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq c6 0 0:c1b2
rnbqk2r/pp1pbppp/4pn2/2p5/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 0 0:e8g8
rnbqk2r/ppppbppp/4pn2/8/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq c6 0 0:d2d4
rnbqk2r/ppppbppp/4pn2/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq d3 0 0:d7d5
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq d6 0 0:b1c3
rnbqkb1r/pppp1ppp/4pn2/8/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq d3 0 0:d7d5
rnbqkb1r/pppppppp/5n2/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq c3 0 0:d7d5
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq d6 0 0:d2d4
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq d3 0 0:e7e6,c7c5
rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/2PBPN2/PP3PPP/RNBQK2R b KQkq - 0 0:b8c6
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq c6 0 0:g7g6,a7a6,c8g4
rnbqkb1r/ppp1pp1p/5np1/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:b2b3,c2c4
rnbqkb1r/ppp1pp1p/5np1/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 0:f8g7
rnbqk2r/ppp1ppbp/5np1/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqk2r/ppp1ppbp/5np1/3p4/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq - 0 0:e8g8
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 0:c7c5,c7c6
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq c6 0 0:b2b3,c2c4
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 0:c5d4
rnbqkb1r/pp2pppp/5n2/3p4/3p4/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 0 0:e3d4
rnbqkb1r/pp2pppp/5n2/3p4/3P4/1P3N2/P1P2PPP/RNBQKB1R b KQkq - 0 0:b8c6
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:f1e2,c2c4,d4c5,f1d3,b1d2,c2c3
rnbqkb1r/pp2pppp/5n2/2pp4/3P4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 0:b8c6
r1bqkb1r/pp2pppp/2n2n2/2pp4/3P4/4PN2/PPP1BPPP/RNBQK2R w KQkq - 0 0:d4c5,e1g1
r1bqkb1r/pp2pppp/2n2n2/2Pp4/8/4PN2/PPP1BPPP/RNBQK2R b KQkq - 0 0:e7e6
rnbqkb1r/pp2pppp/5n2/2pp4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq c3 0 0:e7e6,c5d4,d5c4
rnbqkb1r/1pp1pppp/p4n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:c2c4
rnbqkb1r/1pp1pppp/p4n2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq c3 0 0:e7e6
rnbqkb1r/1pp2ppp/p3pn2/2Pp4/3P4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 0:f6e4
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq c3 0 0:c8f5,c8g4,e7e6,b8c6,g7g6
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:c2c4,f1e2
rn1qkb1r/ppp1pppp/5n2/3p1b2/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq c3 0 0:e7e6,c7c6
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 0:f1d3
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq - 0 0:f5d3
rn1qkb1r/ppp1pppp/5n2/3p4/3P2b1/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:c2c4
rn1qkb1r/ppp1pppp/5n2/3p4/2PP2b1/4PN2/PP3PPP/RNBQKB1R b KQkq c3 0 0:c7c6,e7e6
rn1qkb1r/pp2pppp/2p2n2/3p4/2PP2b1/1Q2PN2/PP3PPP/RNB1KB1R b KQkq - 0 0:d8b6
rn1qkb1r/ppp1pppp/5n2/3p4/3P2b1/4PN2/PPP2PPP/RNBQKB1R w KQkq c3 0 0:b2b3
rn1qkb1r/ppp1pppp/5n2/3p4/3P2b1/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 0:c7c6,e7e6
rn1qkb1r/pp2pppp/2p2n2/3p4/3P2b1/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 0 0:c1b2
rn1qkb1r/pp2pppp/2p2n2/3p4/3P2b1/1P2PN2/PBP2PPP/RN1QKB1R b KQkq - 0 0:b8d7
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq d3 0 0:b2b3,b2b4
rnbqkb1r/ppp1pppp/5n2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq - 0 0:e7e6,c7c5,c8f5,c8g4,b7b6
rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2,f1e2
rnbqk2r/ppp1bppp/4pn2/3p4/8/1P2PN2/PBPPBPPP/RN1QK2R b KQkq - 0 0:e8g8,b7b6
rnbqk2r/ppp2ppp/3bpn2/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:c2c4,d2d4
rnbqk2r/ppp2ppp/3bpn2/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq c3 0 0:e8g8,b7b6
rnbqkb1r/ppp1pppp/5n2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq c3 0 0:c8g4,g7g6,b8c6
rn1qkb1r/ppp1pppp/5n2/3p4/6b1/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2,d2d4,h2h3,c2c4
rn1qkb1r/ppp1pppp/5n2/3p4/6b1/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 0:b8d7,e7e6,b8c6,c7c6
r2qkb1r/pppnpppp/5n2/3p4/6b1/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:d2d3,f1e2,h2h3,c2c4
r2qkb1r/pppnpppp/5n2/3p4/6b1/1P1PPN2/PBP2PPP/RN1QKB1R b KQkq - 0 0:e7e6
rnbqkb1r/pp2pppp/5n2/2pp4/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq c6 0 0:c1b2
rnbqkb1r/ppp1pppp/5n2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq c6 0 0:c7c6,e7e6
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rn1qkb1r/pp2pppp/2p2n2/3p4/6b1/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:d2d4,f1e2,d2d3,c2c4
rn1qkb1r/pp2pppp/2p2n2/3p4/3P2b1/1P2PN2/PBP2PPP/RN1QKB1R b KQkq d3 0 0:g4f3,e7e6
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq d3 0 0:g7g6,c8f5
rnbqkb1r/pp2pp1p/2p2np1/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:d2d4,c2c4
rnbqkb1r/pp2pp1p/2p2np1/3p4/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq d3 0 0:f8g7
rnbqkb1r/ppp1pppp/5n2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq d3 0 0:g7g6,b8c6,c7c5,c8f5,b8d7,a7a6
rnbqkb1r/ppp1pp1p/5np1/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqk2r/ppp1ppbp/5np1/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq c3 0 0:c7c6,e8g8
rnbqk2r/ppp1ppbp/5np1/3p4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 0 0:e8g8,c7c6
rnbqk2r/ppp1ppbp/5np1/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq c3 0 0:d2d3
rnbqk2r/ppp1ppbp/5np1/3p4/8/1P1PPN2/PBP2PPP/RN1QKB1R b KQkq - 0 0:e8g8
rn1qkb1r/ppp1pppp/5n2/3p1b2/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2,c2c4
rn1qkb1r/ppp1pppp/5n2/3p1b2/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 0:e7e6,c7c6,h7h6
rn1qkb1r/ppp2ppp/4pn2/3p1b2/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:h2h3,b1c3,c2c4,f1e2,d2d3,d2d4
rn1qkb1r/ppp2ppp/4pn2/3p1b2/8/1P2PN1P/PBPP1PP1/RN1QKB1R b KQkq - 0 0:h7h6
rn1qkb1r/ppp2ppp/4pn2/3p1b2/8/1PN1PN2/PBPP1PPP/R2QKB1R b KQkq - 0 0:f8e7
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq c3 0 0:c7c6,f8e7
rn1qkb1r/ppp2ppp/4pn2/3p1b2/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq c3 0 0:d2d4,h1g1,d2d3
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq d3 0 0:f8d6,b8d7,h7h6,c7c5
r1bqkb1r/ppp1pppp/2n2n2/3p4/8/1P2PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2
r2qkb1r/ppp1pppp/2n2n2/3p4/6b1/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:h2h3,f1b5,d2d4
r2qkb1r/ppp1pppp/2n2n2/3p4/6b1/1P2PN1P/PBPP1PP1/RN1QKB1R b KQkq - 0 0:g4f3
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 0 0:c2c4
rnbqkb1r/ppp1pppp/5n2/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq c3 0 0:c7c6
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 0 0:d1c2,f1e2,b2b3,b1c3,d2d4,d1b3
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R b KQkq - 0 0:a7a6,c8g4,e7e6,d5c4
rnbqkb1r/1p2pppp/p1p2n2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 0 0:b2b3,h2h3
rnbqkb1r/1p2pppp/p1p2n2/3p4/2P5/1P2PN2/P1QP1PPP/RNB1KB1R b KQkq - 0 0:b7b5,c8g4
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq b6 0 0:b1c3
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 0 0:e7e6,c8g4,c8e6,b8d7,g7g6,d8b6,c8f5,a7a6,d5c4
rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq d3 0 0:b8d7,f8d6
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq d3 0 0:c8f5,a7a6
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 0:c4d5,b2b3,d1b3,d2d4
rn1qkb1r/pp2pppp/2p2n2/3P1b2/8/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 0 0:c6d5,f6d5
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/1PN1PN2/P2P1PPP/R1BQKB1R b KQkq - 0 0:e7e6
rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 0:d1b3,c4d5,h2h3,f1e2
rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/1QN1PN2/PP1P1PPP/R1B1KB1R b KQkq - 0 0:d8c8,d5c4,d8b6,g4c8,g4f3
rn1qkb1r/pp2pppp/2p1bn2/3p4/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 0:b2b3,c4d5
rn1qkb1r/pp2pppp/2p1bn2/3p4/2P5/1PN1PN2/P2P1PPP/R1BQKB1R b KQkq - 0 0:d5c4
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/4PN2/PP1PBPPP/RNBQK2R b KQkq - 0 0:c8f5
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/4PN2/PP1PBPPP/RNBQK2R w KQkq - 0 0:e1g1
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/4PN2/PP1PBPPP/RNBQ2KR b kq - 0 0:h7h6
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/1P2PN2/P2P1PPP/RNBQKB1R b KQkq - 0 0:c8g4,c8f5,a7a6,g7g6,e7e6,d5c4,b8d7
rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/1P2PN2/P2P1PPP/RNBQKB1R w KQkq - 0 0:c1b2,h2h3,f1e2
rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 0 0:b8d7,e7e6
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rn1qkb1r/pp2pppp/2p2n2/3p1b2/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 0 0:e7e6,h7h6
rnbqk2r/ppp2ppp/3bpn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 0:f1d3
rnbqk2r/ppp2ppp/3bpn2/3p4/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq - 0 0:e8g8
rnbqkb1r/pp2pppp/5n2/3p4/2Pp4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 0:e3d4,f3d4
rnbqkb1r/pp2pppp/5n2/3p4/2PP4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 0:e7e6,g7g6,b8c6
rnbqkb1r/pp2pppp/5n2/2pP4/8/4PN2/PP1P1PPP/RNBQKB1R b KQkq - 0 0:f6d5
rnbqkb1r/pp2pppp/8/2pn4/8/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 0 0:b1c3,f1e2,b2b3,d2d3
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq c3 0 0:g2g3,d2d4
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PNP1/PPPP1P1P/RNBQKB1R b KQkq - 0 0:c7c5
rnbqkb1r/pp2pppp/5n2/2pp4/8/4PNP1/PPPP1P1P/RNBQKB1R w KQkq c6 0 0:f1g2
rnbqkb1r/pp2pppp/5n2/2pp4/8/4PNP1/PPPP1PBP/RNBQK2R b KQkq - 0 0:b8c6
r1bqkb1r/pp2pppp/2n2n2/2pp4/8/4PNP1/PPPP1PBP/RNBQK2R w KQkq - 0 0:d2d4
r1bqkb1r/pp2pppp/2n2n2/2pp4/3P4/4PNP1/PPP2PBP/RNBQK2R b KQkq d3 0 0:c8g4
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq c6 0 0:b2b4,f1e2
rnbqkb1r/ppp1pppp/5n2/3p4/1P6/4PN2/P1PP1PPP/RNBQKB1R b KQkq b3 0 0:g7g6,c8g4
rnbqkb1r/ppp1pp1p/5np1/3p4/1P6/4PN2/P1PP1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqkb1r/ppp1pp1p/5np1/3p4/1P6/4PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 0:f8g7
rnbqk2r/ppp1ppbp/5np1/3p4/1P6/4PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 0:c2c4,f1e2
rnbqk2r/ppp1ppbp/5np1/3p4/1PP5/4PN2/PB1P1PPP/RN1QKB1R b KQkq c3 0 0:c7c6
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq b3 0 0:f1e2,b1c3
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPPBPPP/RNBQK2R b KQkq - 0 0:g7g6,e7e6,c8f5
rnbqkb1r/ppp1pp1p/5np1/3p4/8/4PN2/PPPPBPPP/RNBQK2R w KQkq - 0 0:e1g1
rnbqkb1r/ppp1pp1p/5np1/3p4/8/4PN2/PPPPBPPP/RNBQ2KR b kq - 0 0:f8g7
rnbqk2r/ppp1ppbp/5np1/3p4/8/4PN2/PPPPBPPP/RNBQ2KR w kq - 0 0:d2d4
rnbqk2r/ppp1ppbp/5np1/3p4/3P4/4PN2/PPP1BPPP/RNBQ2KR b kq d3 0 0:e8g8
rnbqkb1r/ppp1pppp/5n2/3p4/8/4PN2/PPPPBPPP/RNBQK2R b KQkq d3 0 0:b8c6,c8g4
r1bqkb1r/ppp1pppp/2n2n2/3p4/8/4PN2/PPPPBPPP/RNBQK2R w KQkq - 0 0:e1g1
r1bqkb1r/ppp1pppp/2n2n2/3p4/8/4PN2/PPPPBPPP/RNBQ2KR b kq - 0 0:e7e5
r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/4PN2/PPPPBPPP/RNBQ2KR w kq e6 0 0:d2d4
r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P4/4PN2/PPP1BPPP/RNBQ2KR b kq d3 0 0:e5e4
rnbqkb1r/pppppppp/5n2/8/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq d6 0 0:c7c5,d7d6
rnbqkb1r/pp1ppppp/5n2/2p5/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq c6 0 0:c2c4
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq c3 0 0:d7d5,g7g6
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P5/1P2PN2/P2P1PPP/RNBQKB1R w KQkq - 0 0:c1b2
rnbqkb1r/pp1ppppp/5n2/2p5/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq c3 0 0:d2d4
rnbqkb1r/pp1ppppp/5n2/2p5/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq d3 0 0:b7b6,c5d4
rnbqkb1r/p2ppppp/1p3n2/2p5/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:f1d3,d4d5,b2b3
rnbqkb1r/p2ppppp/1p3n2/2p5/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 0 0:c8b7
rn1qkb1r/pb1ppppp/1p3n2/2p5/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 0:b1d2
rn1qkb1r/pb1ppppp/1p3n2/2p5/3P4/3BPN2/PPPN1PPP/R1BQK2R b KQkq - 0 0:g7g6
rnbqkb1r/pp1ppppp/5n2/2p5/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 0:c5d4,d7d5,g7g6,e7e6
rnbqkb1r/pp1ppppp/5n2/8/3p4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 0:f3d4,e3d4
rnbqkb1r/pp1ppppp/5n2/8/3N4/4P3/PPP2PPP/RNBQKB1R b KQkq - 0 0:g7g6
rnbqkb1r/pp1ppp1p/5np1/8/3N4/4P3/PPP2PPP/RNBQKB1R w KQkq - 0 0:c2c4
rnbqkb1r/pp1ppp1p/5np1/8/2PN4/4P3/PP3PPP/RNBQKB1R b KQkq c3 0 0:f8g7
rnbqkb1r/pp1ppppp/5n2/8/3p4/4PN2/PPP2PPP/RNBQKB1R w KQkq c3 0 0:e3d4
rnbqkb1r/pp1ppppp/5n2/8/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 0:b7b6,d7d5
rnbqkb1r/p2ppppp/1p3n2/8/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 0:c2c4
rnbqkb1r/p2ppppp/1p3n2/8/2PP4/5N2/PP3PPP/RNBQKB1R b KQkq c3 0 0:e7e6
rnbqkb1r/pp1ppppp/5n2/8/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq c3 0 0:d7d5
rnbqkb1r/pp2pppp/5n2/3p4/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq d6 0 0:f1d3
rnbqkb1r/pp2pppp/5n2/3p4/3P4/3B1N2/PPP2PPP/RNBQK2R b KQkq - 0 0:e7e6,c8g4,b8c6
rnbqkb1r/pp1ppppp/5n2/2p5/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq d6 0 0:e7e6
